AnoCalendario;DataArquivamento;DataAbertura;CodigoRegiao;Regiao;UF;strRazaoSocial;strNomeFantasia;Tipo;NumeroCNPJ;RadicalCNPJ;RazaoSocialRFB;NomeFantasiaRFB;CNAEPrincipal;DescCNAEPrincipal;Atendida;CodigoAssunto;DescricaoAssunto;CodigoProblema;DescricaoProblema;SexoConsumidor;FaixaEtariaConsumidor;CEPConsumidor
2021;2021-09-21 09:39:38.000;2021-08-19 14:20:43.000;04;Sul;PR;PICPAY SERVICOS S.A;PICPAY;1;22896431000110;22896431;NULL;NULL;NULL;NULL;S;53;Banco comercial;6109;Transação Eletrônica Não Reconhecida;M;entre 61 a 70 anos;84016090
2021;2021-09-23 09:43:28.000;2021-08-23 15:59:43.000;04;Sul;PR;B2W COMPANHIA GLOBAL DO VAREJO S/A - AOP;AMERICANAS.COM, SHOPTIME E SUBMARINO (CIP ELETR.);1;776574000156;00776574;B2W - COMPANHIA GLOBAL DO VAREJO;;4789099;COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE;S;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;F;entre 51 a 60 anos;84020670
2021;2021-10-08 08:44:33.000;2021-07-12 11:09:08.000;05;Centro-oeste;MT;VIA VAREJO S.A;CASAS BAHIA;1;33041260147262;33041260;NULL;NULL;NULL;NULL;S;93;Fogão e Microondas;2494;Produto com vício;F;entre 21 a 30 anos;78117426
2021;2021-08-31 13:24:11.000;2021-08-26 10:53:30.000;05;Centro-oeste;MT;VIA VAREJO S.A;CASAS BAHIA;1;33041260147262;33041260;NULL;NULL;NULL;NULL;S;76;Outros Contratos;6131;Transação Eletrônica Não Reconhecida;M;entre 21 a 30 anos;NULL
2021;2021-12-14 17:18:47.000;2021-09-01 13:47:59.000;05;Centro-oeste;MT;SAMSUNG ELETRONICA DA AMAZONIA LTDA;SAMSUNG;1;280273000137;00280273;SAMSUNG ELETRONICA DA AMAZONIA LTDA;SAMSUNG DA AMAZONIA;2640000;FABRICAÇÃO DE APARELHOS DE RECEPÇÃO, REPRODUÇÃO, GRAVAÇÃO E AMPLIFICAÇÃO DE ÁUDIO E VÍDEO;S;96;Televisão / Vídeo Cassete / Filmadora / Video-Laser;2497;Produto com vício;M;Nao Informada;78150482
2021;2021-12-06 17:50:53.000;2021-09-15 12:12:07.000;05;Centro-oeste;MT;BANCO PAN S.A;BANCO PAN;1;59285411000113;59285411;BANCO PANAMERICANO SA;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;1116;Cobrança indevida.;F;entre 61 a 70 anos;NULL
2021;2021-12-20 17:49:48.000;2021-11-08 15:15:44.000;05;Centro-oeste;MT;BANCO PAN S.A;BANCO PAN;1;59285411000113;59285411;BANCO PANAMERICANO SA;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;6915;Crédito Consignado;F;entre 61 a 70 anos;NULL
2021;2021-04-29 13:57:18.000;2020-12-11 15:02:58.000;05;Centro-oeste;GO;STEPPER BRASIL IMPORTACAO E COMERCIO LTDA;STEPPERS / ZEISS EYEWEAR / STEPPER EYEWEAR;1;3921643000166;03921643;STEPPER BRASIL IMPORTACAO E COMERCIO LTDA - EPP;FIORELLA E MARCUCCIO DO BRASIL;4649499;COMÉRCIO ATACADISTA DE OUTROS EQUIPAMENTOS E ARTIGOS DE USO PESSOAL E DOMÉSTICO NÃO ESPECIFICADOS ANTERIORMENTE;S;207;Óticas ( Lentes / Óculos );6179;Vício do Produto/Serviço;F;entre 41 a 50 anos;74935650
2021;2021-04-07 14:58:14.000;2020-10-21 08:11:16.000;05;Centro-oeste;GO;123 VIAGENS E TURISMO LTDA;123MILHAS.COM / 123 MILHAS;1;26669170000157;26669170;NULL;NULL;NULL;NULL;S;276;Agências e Operadoras de viagens (pacotes turísticos);5482;Duvida sobre cobrança/valor/reajuste/contrato/orçamento.;M;entre 31 a 40 anos;74565019
2021;2021-04-15 15:09:05.000;2021-03-10 08:51:08.000;05;Centro-oeste;GO;JM EQUIPAMENTOS PARA VEICULOS LTDA;JOTA EQUIPAMENTOS;1;12463034000100;12463034;JM EQUIPAMENTOS PARA VEICULOS LTDA;JOTA EQUIPAMENTOS;4530703;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES;S;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);2490;Produto com vício;M;entre 31 a 40 anos;74355528
2021;2021-03-30 09:46:35.000;2019-02-11 09:24:28.000;05;Centro-oeste;GO;MERCADOLIVRE.COM ATIVIDADES DE INTERNET LTDA;MERCADO LIVRE (CIP ELETRÔNICA);1;3361252000134;03361252;MERCADOLIVRE.COM ATIVIDADES DE INTERNET LTDA;;7490104;ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS;N;76;Outros Contratos;1112;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);M;entre 21 a 30 anos;74946120
2021;2021-04-16 10:59:51.000;2021-02-01 08:31:47.000;05;Centro-oeste;GO;SAMSUNG ELETRÔNICA DA AMAZÔNIA LTDA;SAMSUNG;1;280273000137;00280273;SAMSUNG ELETRONICA DA AMAZONIA LTDA;SAMSUNG DA AMAZONIA;2640000;FABRICAÇÃO DE APARELHOS DE RECEPÇÃO, REPRODUÇÃO, GRAVAÇÃO E AMPLIFICAÇÃO DE ÁUDIO E VÍDEO;S;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;F;entre 31 a 40 anos;75375000
2021;2021-04-13 11:50:45.000;2021-01-25 12:30:09.000;05;Centro-oeste;GO;SMARTFIT ESCOLA DE GINASTICA E DANÇA S/A;SMART FIT - SETOR BUENO;1;NULL;NULL;NULL;NULL;NULL;NULL;S;237;Academia de Ginástica / Natação / Esportes;5731;Contrato - Rescisão/alteração unilateral;M;entre 21 a 30 anos;74030060
2021;2021-12-08 11:47:42.000;2021-02-02 10:34:49.000;03;Sudeste;SP;POMBONET TELECOMUNICAÇÕES E INFORMÁTICA LTDA-ME;POMBONET;1;12983319000163;12983319;POMBONET TELECOMUNICACOES E INFORMATICA LTDA;POMBONET;6190601;PROVEDORES DE ACESSO ÀS REDES DE COMUNICAÇÕES;N;279;Informática (Ex.:Provedor de Acesso a Internet);5763;Contrato - Rescisão/alteração unilateral;M;entre 31 a 40 anos;13212463
2021;2021-12-08 11:49:10.000;2021-04-19 09:27:23.000;03;Sudeste;SP;WHIRLPOOL S/A;MULTIBRAS BRASTEMP CONSUL SEMER;1;59105999000186;59105999;WHIRLPOOL S.A;UNIDADE DE ELETRODOMESTICOS;2751100;FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS;N;92;Máquina de Lavar Roupa / Louça e Secadora;2493;Produto com vício;F;entre 41 a 50 anos;13207250
2021;2021-12-08 11:48:04.000;2021-02-12 16:10:03.000;03;Sudeste;SP;WHIRLPOOL S/A;MULTIBRAS BRASTEMP CONSUL SEMER;1;59105999000186;59105999;WHIRLPOOL S.A;UNIDADE DE ELETRODOMESTICOS;2751100;FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS;N;93;Fogão e Microondas;2494;Produto com vício;M;entre 31 a 40 anos;13214890
2021;2021-12-08 11:48:04.000;2021-02-18 11:56:25.000;03;Sudeste;SP;POMBONET TELECOMUNICAÇÕES E INFORMÁTICA LTDA-ME;POMBONET;1;12983319000163;12983319;POMBONET TELECOMUNICACOES E INFORMATICA LTDA;POMBONET;6190601;PROVEDORES DE ACESSO ÀS REDES DE COMUNICAÇÕES;N;259;TV Por Assinatura ( Cabo, Satélite, Etc. );7135;SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante);M;entre 31 a 40 anos;13219240
2021;2021-12-08 11:47:58.000;2021-02-09 09:39:20.000;03;Sudeste;SP;SERVIÇO SOCIAL DE INDUSTRIA SESI;ESCOLA SESI;1;3779133013770;03779133;SERVICO SOCIAL DA INDUSTRIA - SESI;CENTRO EDUCACIONAL N. 355 - JUNDIAI;8599699;OUTRAS ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE;N;233;Escola ( Pré, 1º, 2º Graus e Superior );5448;Duvida sobre cobrança/valor/reajuste/contrato/orçamento.;M;entre 21 a 30 anos;13203091
2021;2021-12-08 11:48:42.000;2021-03-08 15:04:52.000;03;Sudeste;SP;TVLX VIAGENS E TURISMO S/A;VIAJANET;1;12337454000131;12337454;TVLX VIAGENS E TURISMO S/A;VIAJANET;7911200;AGÊNCIAS DE VIAGENS;N;276;Agências e Operadoras de viagens (pacotes turísticos);5760;Contrato - Rescisão/alteração unilateral;M;entre 61 a 70 anos;13211823
2021;2021-11-03 11:54:17.000;2021-07-28 12:19:19.000;03;Sudeste;SP;ASSOCIACAO UNIFICADA PAULISTA DE ENSINO RENOVADO OBJETIVO-ASSUPERO;UNIP;1;6099229000101;06099229;ASSOCIACAO UNIFICADA PAULISTA DE ENSINO RENOVADO OBJETIVO-ASSUPERO;;8531700;EDUCAÇÃO SUPERIOR - GRADUAÇÃO;N;233;Escola ( Pré, 1º, 2º Graus e Superior );7071;SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança);M;entre 41 a 50 anos;17032830
2021;2021-12-06 11:50:21.000;2021-09-28 09:05:15.000;03;Sudeste;SP;MULTICREDITO PROMOTORA DE CREDITO E SERVIÇOS LTDA;MULTICREDITO;1;8776918000139;08776918;MULTICREDITO PROMOTORA DE CREDITO E SERVICOS LTDA.;;8291100;ATIVIDADES DE COBRANÇA E INFORMAÇÕES CADASTRAIS;N;62;Empresa de Cobrança;6843;SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança);F;entre 51 a 60 anos;17022000
2021;2021-05-08 09:51:28.000;2021-01-15 11:50:38.000;03;Sudeste;SP;SOCIEDADE DE ENS SUPERIOR ESTACIO RIBEIRAO PRETO;ESTACIO UNISEB/UNISEB CURSOS SUPERIORES LTDA;1;7195358000166;07195358;UNISEB UNIAO DOS CURSOS SUPERIORES SEB LTDA;UNICOC;8533300;EDUCAÇÃO SUPERIOR - PÓS-GRADUAÇÃO E EXTENSÃO;N;233;Escola ( Pré, 1º, 2º Graus e Superior );5727;Contrato - Rescisão/alteração unilateral;M;entre 31 a 40 anos;17012632
2021;2021-03-09 10:19:49.000;2020-11-06 08:05:47.000;03;Sudeste;SP;EDITORA GLOBO S/A;NULL;1;4067191000160;04067191;EDITORA GLOBO S/A;;5811500;EDIÇÃO DE LIVROS;S;106;Artigo de Leitura ( Formal, Jornal, Revista, Folheto, Livros, Etc. );3199;Contrato/pedido/orçamento (rescisão, descumprimento, erro, etc.);F;entre 51 a 60 anos;17017336
2021;2021-03-09 10:19:49.000;2020-11-19 16:05:48.000;03;Sudeste;SP;WHIRLPOOL S/A;MULTIBRAS BRASTEMP CONSUL SEMER;1;59105999000186;59105999;WHIRLPOOL S.A;UNIDADE DE ELETRODOMESTICOS;2751100;FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS;S;94;Geladeira e Freezer;2495;Produto com vício;M;entre 51 a 60 anos;17018829
2021;2021-12-06 11:50:27.000;2021-10-07 09:53:17.000;03;Sudeste;SP;MERCADOPAGO.COM REPRESENTACÕES LTDA;MERCADOPAGO;1;10573521000191;10573521;MERCADOPAGO.COM REPRESENTACOES LTDA.;;8291100;ATIVIDADES DE COBRANÇA E INFORMAÇÕES CADASTRAIS;S;76;Outros Contratos;6857;SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança);M;mais de 70 anos;17020330
2021;2021-10-05 15:33:54.000;2021-07-01 13:47:06.000;03;Sudeste;SP;BANCO SAFRA S/A;SAFRA;1;58160789000128;58160789;BANCO SAFRA S A;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;53;Banco comercial;6915;Crédito Consignado;F;entre 61 a 70 anos;17056500
2021;2021-05-08 09:51:32.000;2021-04-12 16:18:14.000;03;Sudeste;SP;INGRESSE - INGRESSOS PARA EVENTOS S.A;INGRESSE;1;14855526000168;14855526;INGRESSE - INGRESSOS PARA EVENTOS S.A;INGRESSE EVENTOS E PUBLICIDADE;7990200;SERVIÇOS DE RESERVAS E OUTROS SERVIÇOS DE TURISMO NÃO ESPECIFICADOS ANTERIORMENTE;N;246;Eventos ( Festas, Buffet, Formatura, Etc. );5738;Contrato - Rescisão/alteração unilateral;M;entre 21 a 30 anos;17030026
2021;2021-10-04 15:46:05.000;2021-09-04 10:04:48.000;03;Sudeste;SP;CÉLIO AUTO CAPAS LTDA;CÉLIO AUTO CAPAS;1;48375596000130;48375596;CELIO AUTO CAPAS LTDA - ME;CELIO AUTO CAPAS;4530703;COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES;S;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);2616;Não entrega/demora na entrega do produto;M;entre 41 a 50 anos;17052570
2021;2021-08-05 10:19:59.000;2021-05-11 10:28:56.000;04;Sul;SC;BANCO DO ESTADO DO RIO GRANDE DO SUL SA;BANRISUL;1;92702067040147;92702067;BANCO DO ESTADO DO RIO GRANDE DO SUL SA;BANRISUL;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;53;Banco comercial;1062;Envio de produto ou serviço sem previa solicitação;F;mais de 70 anos;89120000
2021;2021-11-23 10:59:33.000;2021-05-14 14:15:44.000;04;Sul;SC;MERCADOPAGO.COM REPRESENTACOES LTDA.;MERCADO PAGO;1;10573521000191;10573521;MERCADOPAGO.COM REPRESENTACOES LTDA.;;8291100;ATIVIDADES DE COBRANÇA E INFORMAÇÕES CADASTRAIS;N;89;Acessório Para Veículo ( Alarme, Amortecedor, Câmbio, Buzina, Estofamento, Lâmpada, Bateria, etc.);3429;Cobrança de valor quando o produto e devolvido (cobrança indevida);M;entre 51 a 60 anos;89120000
2021;2021-11-22 14:33:01.000;2021-05-28 11:12:14.000;04;Sul;SC;BANCO DO ESTADO DO RIO GRANDE DO SUL SA;BANRISUL;1;92702067040147;92702067;BANCO DO ESTADO DO RIO GRANDE DO SUL SA;BANRISUL;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;53;Banco comercial;6915;Crédito Consignado;F;entre 61 a 70 anos;89120000
2021;2021-10-01 09:51:04.000;2021-07-07 14:44:25.000;04;Sul;SC;BRITÂNIA ELETRODOMÉSTICOS LTDA  (PHILCO);BRITÂNIA ELETRODOMÉSTICOS (PHILCO);1;76492701000157;76492701;BRITANIA ELETRODOMESTICOS SA;;8211300;SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO;S;125;Aquecedor / Ventilador / Ar Condicionado / Circulador de Ar;2526;Produto com vício;F;entre 61 a 70 anos;89120000
2021;2021-09-14 14:37:38.000;2021-07-19 14:35:27.000;04;Sul;SC;COOPERATIVA DE CRÉDITO VALE DO ITAJÁI VIACREDI;VIACREDI;1;82639451000723;82639451;COOPERATIVA DE CREDITO VALE DO ITAJAI;VIACREDI;6424703;COOPERATIVAS DE CRÉDITO MÚTUO;S;54;Cartão de Crédito;6110;Transação Eletrônica Não Reconhecida;F;entre 21 a 30 anos;89120000
2021;2021-11-23 12:53:04.000;2021-08-12 17:01:29.000;04;Sul;SC;BANCO SAFRA S A;BANCO SAFRA;1;58160789000128;58160789;BANCO SAFRA S A;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;53;Banco comercial;1116;Cobrança indevida.;M;entre 51 a 60 anos;89120000
2021;2021-11-16 13:41:55.000;2021-08-24 15:05:29.000;04;Sul;SC;BANCO SAFRA S A;BANCO SAFRA;1;58160789000128;58160789;BANCO SAFRA S A;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;6915;Crédito Consignado;F;entre 61 a 70 anos;89120000
2021;2021-07-15 08:20:40.000;2021-05-24 20:51:54.000;02;Nordeste;RN;DU FERRAMENTAS MOTORIZADAS;NULL;1;39265693000180;39265693;NULL;NULL;NULL;NULL;S;288;Máquinas e Equipamentos;2550;Produto com vício;M;Nao Informada;NULL
2021;2021-06-23 09:36:35.000;2021-05-27 19:46:23.000;02;Nordeste;RN;MERCADO PAGO POINT MERCADO PAGO.COM. REPRESENTAÇÕ;MERCADO PAGO.COM;1;10573521000434;10573521;NULL;NULL;NULL;NULL;S;139;Eletrodoméstico Importado;2666;Não entrega/demora na entrega do produto;M;Nao Informada;NULL
2021;2021-10-28 11:09:18.000;2021-05-28 15:15:08.000;02;Nordeste;RN;PAGSEGURO;PAGSEGURO INTERNET LTDA;1;8561701000101;08561701;PAGSEGURO INTERNET LTDA;;6190601;PROVEDORES DE ACESSO ÀS REDES DE COMUNICAÇÕES;S;76;Outros Contratos;6948;SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes);M;entre 31 a 40 anos;59155545
2021;2021-07-21 08:44:04.000;2021-06-03 16:08:51.000;02;Nordeste;RN;FUNDO DE INVEST. EM DIREITOS CREDITÓRIOS NUBANK;FUNDO DE INVEST. EM DIREITOS CREDITÓRIOS NUBANK;1;23293505000197;23293505;NULL;NULL;NULL;NULL;S;54;Cartão de Crédito;1117;Cobrança indevida.;M;entre 21 a 30 anos;59142380
2021;2021-08-04 09:18:33.000;2021-06-17 12:09:16.000;01;Norte;PA;ELECTROLUX DO BRASIL S.A;ELETROLUX;1;76487032000125;76487032;ELECTROLUX DO BRASIL S/A;;2751100;FABRICAÇÃO DE FOGÕES, REFRIGERADORES E MÁQUINAS DE LAVAR E SECAR PARA USO DOMÉSTICO, PEÇAS E ACESSÓRIOS;N;94;Geladeira e Freezer;2495;Produto com vício;F;entre 61 a 70 anos;68010270
2021;2021-09-16 09:08:07.000;2021-07-09 11:32:24.000;01;Norte;PA;MERCO FITNESS DA AMAZONIA INDUSTRIA E COMERCIO LTD;ATHLETIC;1;4864438000179;04864438;UNIVERSAL COMPONENTES DA AMAZONIA LTDA;;2610800;FABRICAÇÃO DE COMPONENTES ELETRÔNICOS;S;108;Artigo Esportivo / Lazer ( Bola, Raquete, Rede, Cotoveleira, Arma, Baralho, Roleta, Etc. );2509;Produto com vício;F;entre 31 a 40 anos;68050070
2021;2021-09-24 09:18:33.000;2021-07-15 11:38:32.000;01;Norte;PA;LUIZACRED S.A - SOC. DE CRÉDITO, FINANCIAMENTO E I;LUIZACRED S.A;1;2206577000180;02206577;LUIZACRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;;6436100;SOCIEDADES DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS;S;53;Banco comercial;1116;Cobrança indevida.;M;mais de 70 anos;68020060
2021;2021-10-14 10:42:03.000;2021-08-31 10:51:10.000;01;Norte;PA;PARANA BANCO S/A;PARANA BANCO;1;14388334000199;14388334;PARANA BANCO S/A;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;N;53;Banco comercial;1116;Cobrança indevida.;F;entre 61 a 70 anos;68040050
2021;2021-11-17 10:57:42.000;2021-11-05 09:44:20.000;01;Norte;PA;CAIXA ECONÔMICA FEDERAL;AGÊNCIA SANTARÉM - 0026-4;1;360305002662;00360305;CAIXA ECONOMICA FEDERAL;AGENCIA SANTAREM EST UNIF PA;6423900;CAIXAS ECONÔMICAS;N;53;Banco comercial;1116;Cobrança indevida.;F;entre 61 a 70 anos;68005399
2021;2021-12-13 10:09:11.000;2021-11-05 12:01:52.000;01;Norte;PA;SOCIEDADE DE ENSINO SUPERIOR ESTACIO DE SA LTDA;UNIVERSIDADE ESTACIO DE SA;1;34075739000184;34075739;SOCIEDADE DE ENSINO SUPERIOR ESTACIO DE SA LTDA;UNIVERSIDADE ESTACIO DE SA;8531700;EDUCAÇÃO SUPERIOR - GRADUAÇÃO;N;236;Cursos Livres Outros;5771;Contrato - Clausula abusiva/em desacordo com a Legislação.;F;entre 41 a 50 anos;NULL
2021;2021-07-23 09:49:39.000;2021-06-08 12:16:55.000;02;Nordeste;MA;GENERALI BRASIL SEGUROS S A;GENERALI BRASIL SEGUROS S A;1;33072307000157;33072307;GENERALI BRASIL SEGUROS S A;;6511101;SEGUROS DE VIDA;S;249;Assistência Técnica;5339;Garantia - Descumprimento, prazo;F;entre 41 a 50 anos;65935500
2021;2021-03-18 11:48:41.000;2019-04-04 17:08:17.000;05;Centro-oeste;GO;BANCORBRÁS ADMINISTRADORA DE CONSÓRCIOS LTDA;BANCORBRÁS (MATRIZ);1;2010478000128;02010478;BANCORBRAS ADMINISTRADORA DE CONSORCIOS LTDA;BANCORBRAS;6493000;ADMINISTRAÇÃO DE CONSÓRCIOS PARA AQUISIÇÃO DE BENS E DIREITOS;N;56;Consórcio Imobiliário;1092;Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.);M;mais de 70 anos;74275010
2021;2021-08-17 14:08:00.000;2014-01-17 09:40:45.000;05;Centro-oeste;GO;BANCO DO BRASIL S/A;BANCO DO BRASIL S/A;1;37605;00000000;BANCO DO BRASIL SA;ITUMBIARA GO EST UNIF;6421200;BANCOS COMERCIAIS;S;53;Banco comercial;6888;Fila em Banco;N;Nao Informada;75528122
2021;2021-07-07 15:49:48.000;2020-06-10 09:28:02.000;05;Centro-oeste;GO;LANCHONETE E PIZZARIA TOURAO LTDA - ME;LANCHONETE E PIZZARIA TOURAO;1;5470916000129;05470916;LANCHONETE E PIZZARIA TOURAO LTDA ME;LANCHONETE E PIZZARIA TOURAO;5611203;LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES;S;5;Bares, Docerias, Chopperias, Casas Noturnas e Afins;6245;Falta de Higiene em Estabelecimento;N;Nao Informada;75528122
2021;2021-06-25 11:05:57.000;2020-11-06 11:22:32.000;05;Centro-oeste;GO;BRITÂNIA ELETRODOMÉSTICO S/A;BRITÂNIA / PHILCO;1;76492701000157;76492701;BRITANIA ELETRODOMESTICOS SA;;8211300;SERVIÇOS COMBINADOS DE ESCRITÓRIO E APOIO ADMINISTRATIVO;S;139;Eletrodoméstico Importado;2540;Produto com vício;M;entre 41 a 50 anos;75524090
2021;2021-07-23 08:30:30.000;2020-03-19 11:10:24.000;05;Centro-oeste;GO;BANCO ITAUCARD S/A;BANCO ITAUCARD / CARTÕES ITAU;1;17192451000170;17192451;BANCO ITAUCARD S.A.;ITAUCARD FINANCEIRA;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;54;Cartão de Crédito;6758;SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes);M;entre 51 a 60 anos;75533130
2021;2021-02-15 12:33:16.000;2020-07-23 11:09:11.000;05;Centro-oeste;GO;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;EXTRA HIPERMERCADOS;1;47508411022559;47508411;COMPANHIA BRASILEIRA DE DISTRIBUICAO;;4711301;COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS;S;63;Financeira;6766;SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes);M;entre 31 a 40 anos;NULL
2021;2021-06-04 16:50:33.000;2020-11-30 09:02:27.000;05;Centro-oeste;GO;BANCO ITAUCARD S/A;BANCO ITAUCARD / CARTÕES ITAU;1;17192451000170;17192451;BANCO ITAUCARD S.A.;ITAUCARD FINANCEIRA;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;55;Cartão de Loja;1118;Cobrança indevida.;F;entre 51 a 60 anos;75532250
2021;2021-07-23 08:25:46.000;2021-02-08 12:04:17.000;05;Centro-oeste;GO;MULTILASER INDUSTRIAL LTDA;MULTILASER;1;59717553000102;59717553;MULTILASER INDUSTRIAL S.A.;MULTILASER;2622100;FABRICAÇÃO DE PERIFÉRICOS PARA EQUIPAMENTOS DE INFORMÁTICA;S;101;Telefone ( Convencional, Celular, Interfone, Etc. );2502;Produto com vício;F;entre 41 a 50 anos;NULL
2021;2021-06-14 09:47:34.000;2020-08-28 11:52:35.000;05;Centro-oeste;GO;MERCADOPAGO.COM REPRESENTAÇÕES LTDA;MERCADO PAGO;1;10573521000191;10573521;MERCADOPAGO.COM REPRESENTACOES LTDA.;;8291100;ATIVIDADES DE COBRANÇA E INFORMAÇÕES CADASTRAIS;S;141;Outros Produtos Importados;2668;Não entrega/demora na entrega do produto;F;entre 51 a 60 anos;NULL
2021;2021-06-30 12:01:32.000;2020-12-18 08:58:07.000;05;Centro-oeste;GO;MERCADOPAGO.COM REPRESENTAÇÕES LTDA;MERCADO PAGO;1;10573521000191;10573521;MERCADOPAGO.COM REPRESENTACOES LTDA.;;8291100;ATIVIDADES DE COBRANÇA E INFORMAÇÕES CADASTRAIS;S;140;Eletroeletrônico Importado;2667;Não entrega/demora na entrega do produto;M;entre 31 a 40 anos;75510208
2021;2021-02-09 12:31:37.000;2020-06-03 09:09:24.000;05;Centro-oeste;GO;BANCO ITAUCARD S/A;BANCO ITAUCARD / CARTÕES ITAU;1;17192451000170;17192451;BANCO ITAUCARD S.A.;ITAUCARD FINANCEIRA;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;76;Outros Contratos;6779;SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes);M;entre 21 a 30 anos;75500000
2021;2021-10-06 10:17:15.000;2021-09-10 11:04:06.000;02;Nordeste;PE;BANCO BMG SA;BANCO BMG SA;1;61186680000174;61186680;BANCO BMG SA;;6422100;BANCOS MÚLTIPLOS, COM CARTEIRA COMERCIAL;S;53;Banco comercial;1116;Cobrança indevida.;F;entre 51 a 60 anos;54505500
2021;2021-11-17 11:05:02.000;2021-09-22 10:10:53.000;02;Nordeste;PE;NU PAGAMENTOS S.A;NUBANK;1;18236120000158;18236120;EO2 SOLUCOES DE PAGAMENTO S.A.;;8299799;OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS NÃO ESPECIFICADAS ANTERIORMENTE;S;63;Financeira;1126;Cobrança indevida.;M;entre 21 a 30 anos;54500990
2021;2021-12-27 12:47:19.000;2021-09-27 10:31:46.000;02;Nordeste;PE;MILLENA MÓVEIS;NULL;1;296549002038;00296549;CARLOS ANTONIO DE OLIVEIRA PEREIRA;;4754701;COMÉRCIO VAREJISTA DE MÓVEIS;S;103;Artigo de Cozinha ( Coifa, Exaustor, Panela, Talher, Filtro de Café, Porta-Filtro, Louças, Etc. );2504;Produto com vício;F;entre 41 a 50 anos;55580000
